ko.id	ko.desc	ko.sym	ko.ec	path.id	path.desc	path.type	b.id	b.desc	a.id	a.desc
K26383	N-(sulfonatooxy)prop-2-enimidothioate sulfolyase	TFP	4.8.1.8	99980	Enzymes with EC numbers	notIncPathBrite	9191	Unclassified: metabolism	9190	Not Included in Pathway or Brite
K26384	serine palmitoyltransferase small subunit	SPTSS		map04071	Sphingolipid signaling pathway	KEGG_pathway	9132	Signal transduction	9130	Environmental Information Processing
K26385	lysine histidine transporter	LHT		ko02000	Transporters	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K26386	small nucleolar RNA SNORD115	SNORD115		ko03100	Non-coding RNAs	KEGG_BRITE	9184	RNA family	9180	Brite Hierarchies
K26387	U6atac small nuclear RNA	RNU6ATAC		ko03041	Spliceosome	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K26388	U4 atac small nuclear RNA	RNU4ATAC		ko03041	Spliceosome	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K26389	TRAF3-interacting JNK-activating modulator	TRAF3IP3		99995	Signaling proteins	notIncPathBrite	9193	Unclassified: signaling and cellular processes	9190	Not Included in Pathway or Brite
K26390	tumor necrosis factor alpha-induced protein 8	TNFAIP8		99995	Signaling proteins	notIncPathBrite	9193	Unclassified: signaling and cellular processes	9190	Not Included in Pathway or Brite
K26391	stomatin-like protein 1	STOML1, SLP1		ko02000	Transporters	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K26392	stomatin-like protein 2	STOML2, SLP2		ko02000	Transporters	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K26393	stomatin-like protein 3	STOML3, SLP3		ko02000	Transporters	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K26394	Alphatetraviridae methyltransferase/helicase/RNA-directed RNA polymerase	RdRp	2.1.1.- | 2.7.7.48 | 5.6.2.5	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26395	Alphanodavirus RNA-directed RNA polymerase	RdRp	2.7.7.48	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26396	Betanodavirus RNA-directed RNA polymerase	RdRp	2.7.7.48	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26397	alpha-pinene-oxide decyclase	E5.5.1.10	5.5.1.10	map00907	Pinene, camphor and geraniol degradation	KEGG_pathway	9109	Metabolism of terpenoids and polyketides	9100	Metabolism
K26398	putidaredoxin	camB		map00907	Pinene, camphor and geraniol degradation	KEGG_pathway	9109	Metabolism of terpenoids and polyketides	9100	Metabolism
K26399	arabinonate dehydratase	K26399	4.2.1.5	99980	Enzymes with EC numbers	notIncPathBrite	9191	Unclassified: metabolism	9190	Not Included in Pathway or Brite
K26400	3-dehydroshikimate dehydratase	quiC1, QA-4	4.2.1.118	map00400	Phenylalanine, tyrosine and tryptophan biosynthesis	KEGG_pathway	9105	Amino acid metabolism	9100	Metabolism
K26401	target of Myb membrane trafficking protein 1 and related proteins	TOM1, TOM1L1_2		ko04131	Membrane trafficking	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K26402	translocating chain-associated membrane protein 2	TRAM2		99995	Signaling proteins	notIncPathBrite	9193	Unclassified: signaling and cellular processes	9190	Not Included in Pathway or Brite
K26403	cytosolic iron-sulfur assembly component 2	CIAO2, CIA2, FAM96		ko03400	DNA repair and recombination proteins	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K26404	cytosolic iron-sulfur assembly component 3	CIAO3		99995	Signaling proteins	notIncPathBrite	9193	Unclassified: signaling and cellular processes	9190	Not Included in Pathway or Brite
K26405	coiled-coil domain-containing protein 25	CCDC25		ko04990	Domain-containing proteins not elsewhere classified	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K26406	Rudiviridae probable dUTP diphosphatase	dut	3.6.1.23	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26407	Poxviridae/Iridoviridae 3beta-hydroxy-Delta5-steroid dehydrogenase / steroid Delta-isomerase	OPG174	1.1.1.145 | 5.3.3.1	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26408	interferon alpha-inducible protein 6	IFI6, G1P3		99995	Signaling proteins	notIncPathBrite	9193	Unclassified: signaling and cellular processes	9190	Not Included in Pathway or Brite
K26409	interferon alpha-inducible protein 27	IFI27, ISG12		99995	Signaling proteins	notIncPathBrite	9193	Unclassified: signaling and cellular processes	9190	Not Included in Pathway or Brite
K26410	store-operated calcium entry-associated regulatory factor	SARAF		ko02000	Transporters	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K26411	major histocompatibility complex class I-related gene protein	MR1		99995	Signaling proteins	notIncPathBrite	9193	Unclassified: signaling and cellular processes	9190	Not Included in Pathway or Brite
K26412	FH2 domain-containing protein 1	FHDC1, INF1		ko04812	Cytoskeleton proteins	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K26413	delphilin	GRID2IP		ko04812	Cytoskeleton proteins	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K26414	Straboviridae DNA adenine methylase	DAM	2.1.1.72	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26415	Rho GTPase-activating protein 45	ARHGAP45		ko04131	Membrane trafficking	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K26416	cerebral cavernous malformations 2	CCM2		map04520	Adherens junction	KEGG_pathway	9144	Cellular community - eukaryotes	9140	Cellular Processes
K26417	Ras-interacting protein 1	RASIP1		map04520	Adherens junction	KEGG_pathway	9144	Cellular community - eukaryotes	9140	Cellular Processes
K26418	Ras-associating and dilute domain-containing protein	RADIL		map04520	Adherens junction	KEGG_pathway	9144	Cellular community - eukaryotes	9140	Cellular Processes
K26419	AKT-interacting protein	AKTIP, FTS		ko04131	Membrane trafficking	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K26420	FHF complex subunit HOOK interacting protein 1	FHIP1, FAM160A		ko04131	Membrane trafficking	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K26421	FHF complex subunit HOOK interacting protein 2	FHIP2, FAM160B		ko04131	Membrane trafficking	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K26422	Mimiviridae probable sterol 14alpha-demethylase	L808	1.14.14.154	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26423	Asfivirus cysteine protease S273R	S273R	3.4.22.-	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26424	Asfivirus dUTP diphosphatase	E165R	3.6.1.23	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26425	Asfivirus DNA ligase	NP419L	6.5.1.1	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26426	Asfivirus DNA topoisomerase II	P1192R	5.6.2.2	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26427	Asfivirus ERCC4 domain-containing protein EP364R	EP364R	3.1.4.-	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26428	Asfivirus FAD-linked sulfhydryl oxidase	B119L	1.8.3.2	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26429	Asfivirus mRNA-capping enzyme	NP868R	3.1.3.33 | 2.7.7.50 | 2.1.1.56	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26430	Asfivirus mRNA-decapping protein g5R	D250R	3.1.3.- | 3.6.1.52	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26431	Asfivirus probable AP endonuclease	E296R	3.1.21.-	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26432	Asfivirus ubiquitin-conjugating enzyme E2	I215L	2.3.2.23	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26433	Asfivirus protein C129R	C129R	3.1.4.-	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26434	leucine-rich repeat flightless-interacting protein	LRRFIP		ko03000	Transcription factors	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K26435	protein LYRIC	MTDH, AEG1		99973	Transcription	notIncPathBrite	9192	Unclassified: genetic information processing	9190	Not Included in Pathway or Brite
K26436	coiled-coil domain-containing protein 62	CCD62		99995	Signaling proteins	notIncPathBrite	9193	Unclassified: signaling and cellular processes	9190	Not Included in Pathway or Brite
K26437	major facilitator superfamily domain-containing protein 12	MFSD12		ko02000	Transporters	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K26438	Aquareovirus major inner capsid protein VP3	S3	5.6.2.-	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26439	Alphabaculovirus cap-specific mRNA (nucleoside-2'-O-)-methyltransferase	ORF69	2.1.1.57	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26440	Alphabaculovirus/Betabaculovirus chitinase	CHIA	3.2.1.14	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26441	DNA ligase	lig	6.5.1.1	99980	Enzymes with EC numbers	notIncPathBrite	9191	Unclassified: metabolism	9190	Not Included in Pathway or Brite
K26442	matrix extracellular phosphoglycoprotein	MEPE		map04512	ECM-receptor interaction	KEGG_pathway	9133	Signaling molecules and interaction	9130	Environmental Information Processing
K26443	Alphabaculovirus/Betabaculovirus ecdysteroid UDP-glucosyltransferase	EGT	2.4.1.-	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26444	Baculoviridae FAD-linked sulfhydryl oxidase	P33	1.8.3.2	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26445	Alphabaculovirus/Betabaculovirus non-sulfated chondroitin lyase E66	P79	4.2.2.-	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26446	Alphabaculovirus poxin	P26	3.1.-.-	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26447	Alphabaculovirus probable serine/threonine-protein kinase 2	PK2	2.7.11.1	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26448	Alphabaculovirus/Betabaculovirus ADP-ribose diphosphatase	ORF38	3.6.1.13	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26449	Alphabaculovirus putative polynucleotide kinase / polynucleotide phosphatase / RNA ligase	PNK/PNL	2.7.1.78 | 3.1.3.32 | 6.5.1.3	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26450	Alphabaculovirus/Betabaculovirus serine/threonine-protein kinase 1	PK1	2.7.11.1	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26451	Alphabaculovirus tyrosine-protein phosphatase	PTP	3.1.3.48	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26452	Alphabaculovirus E3 ubiquitin-protein ligase IE2	IE2	2.3.2.27	ko03200	Viral proteins	KEGG_BRITE	9185	Viral protein families	9180	Brite Hierarchies
K26453	protein multipolar spindle 1	MPS1		ko03036	Chromosome and associated proteins	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K26454	cyclin-dependent kinase 2-associated protein 1	CDK2AP1		map03082	ATP-dependent chromatin remodeling	KEGG_pathway	9126	Chromosome	9120	Genetic Information Processing
K26455	cyclin-dependent kinase 2-associated protein 2	CDK2AP2		map03082	ATP-dependent chromatin remodeling	KEGG_pathway	9126	Chromosome	9120	Genetic Information Processing
K26456	protein TANC	TANC		ko04812	Cytoskeleton proteins	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K26457	neuronal PAS domain-containing protein 4	NPAS4		ko03000	Transcription factors	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K26458	NF-kappa-B-repressing factor	NKRF		ko03000	Transcription factors	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K26459	innate immunity activator protein	INAVA		99995	Signaling proteins	notIncPathBrite	9193	Unclassified: signaling and cellular processes	9190	Not Included in Pathway or Brite
K26460	leucine zipper putative tumor suppressor 1	LZTS1		99995	Signaling proteins	notIncPathBrite	9193	Unclassified: signaling and cellular processes	9190	Not Included in Pathway or Brite
K26461	small nucleolar RNA SNR190	SNR190		ko03100	Non-coding RNAs	KEGG_BRITE	9184	RNA family	9180	Brite Hierarchies
K26462	small nucleolar RNA SNR48	SNR48		ko03100	Non-coding RNAs	KEGG_BRITE	9184	RNA family	9180	Brite Hierarchies
K26463	small nucleolar RNA SNR73	SNR73		ko03100	Non-coding RNAs	KEGG_BRITE	9184	RNA family	9180	Brite Hierarchies
K26464	small nucleolar RNA SNR78	SNR78		ko03100	Non-coding RNAs	KEGG_BRITE	9184	RNA family	9180	Brite Hierarchies
K26465	small nucleolar RNA SNR35	SNR35		ko03100	Non-coding RNAs	KEGG_BRITE	9184	RNA family	9180	Brite Hierarchies
K26466	sarcoplasmic/endoplasmic reticulum calcium ATPase regulator DWORF	STRIT1		ko02000	Transporters	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K26467	another-regulin	ALN		map04020	Calcium signaling pathway	KEGG_pathway	9132	Signal transduction	9130	Environmental Information Processing
K26468	endoregulin	SMIM6, ELN		map04020	Calcium signaling pathway	KEGG_pathway	9132	Signal transduction	9130	Environmental Information Processing
K26469	mitochondrial potassium channel	CCDC51, MITOK		ko02000	Transporters	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K26470	neuronatin	NNAT		ko02000	Transporters	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K26471	leucine zipper putative tumor suppressor 2	LZTS2		map04310	Wnt signaling pathway	KEGG_pathway	9132	Signal transduction	9130	Environmental Information Processing
K26472	leucine zipper putative tumor suppressor 3	LZTS3		map04724	Glutamatergic synapse	KEGG_pathway	9156	Nervous system	9150	Organismal Systems
K26473	NEDD4-binding protein 3	N4BP3		ko04121	Ubiquitin system	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K26474	small nucleolar RNA SNORD90	SNORD90		ko03100	Non-coding RNAs	KEGG_BRITE	9184	RNA family	9180	Brite Hierarchies
K26475	small nucleolar RNA SNR63	SNR63		ko03100	Non-coding RNAs	KEGG_BRITE	9184	RNA family	9180	Brite Hierarchies
K26476	small nucleolar RNA SNR69	SNR69		ko03100	Non-coding RNAs	KEGG_BRITE	9184	RNA family	9180	Brite Hierarchies
K26477	small nucleolar RNA MRP	NME1		ko03100	Non-coding RNAs	KEGG_BRITE	9184	RNA family	9180	Brite Hierarchies
K26478	small nucleolar RNA SNR8	SNR8		ko03100	Non-coding RNAs	KEGG_BRITE	9184	RNA family	9180	Brite Hierarchies
