entity	from	gene	desc	ncg.bst	diff.btw	diff.win	qval0.0	qval0.1	qval0.2	qval0.3	qval0.4	qval0.5
ENSG00000211933	0.3	IGHV6-1	immunoglobulin heavy variable 6-1 [Source:HGNC Symbol;Acc:HGNC:5662]	n/a	-1.19127252381697	3.74229825322937	0.00473219784336131	0.00981410601472334	0.0399465408215053	0.101721484832261	0.161608179783614	0.212431817638967
ENSG00000212232	0.3	SNORD17	"small nucleolar RNA, C/D box 17 [Source:HGNC Symbol;Acc:HGNC:32713]"	n/a	0.656880856453768	1.77452395448313	0.00112860916390318	0.00391331659508214	0.0305903699066777	0.124730828150527	0.179120752731289	0.221955925259814
ENSG00000212864	0.3	RNF208	ring finger protein 208 [Source:HGNC Symbol;Acc:HGNC:25420]	n/a	0.98011437783834	1.23825052393071	3.16923459731671e-11	7.98561625171017e-08	0.00029584432358581	0.0548324888816357	0.117190319069077	0.157925671387774
ENSG00000213020	0.3	ZNF611	zinc finger protein 611 [Source:HGNC Symbol;Acc:HGNC:28766]	n/a	0.54855940512808	0.72766140561187	1.89448122815665e-15	1.78329078494903e-08	0.00537811819699239	0.100845029788294	0.15699451062211	0.205393244626296
ENSG00000213096	0.3	ZNF254	zinc finger protein 254 [Source:HGNC Symbol;Acc:HGNC:13047]	n/a	0.628211244827342	0.865496069128939	1.2224447861466e-11	2.18289215192673e-06	0.0196601403413031	0.119591531117324	0.177932787233587	0.212445591493585
ENSG00000213189	0.3	BTF3L4P2	basic transcription factor 3 like 4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39646]	n/a	0.683459026324751	0.92885234303839	4.12427877924263e-12	9.08447337050913e-07	0.0113915741093601	0.0996547719022522	0.156048443207168	0.205878316252704
ENSG00000213222	0.3	TOMM40P4	TOMM40 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:54633]	n/a	0.821123243421372	1.15449440827485	1.40081037133061e-11	6.22367075014554e-08	0.000360202871530531	0.0521839697828795	0.12404419121373	0.161508897279306
ENSG00000213225	0.3	NOC2LP1	NOC2 like nucleolar associated transcriptional repressor pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:52285]	n/a	-1.76675092795824	2.83482206338924	0.00131830895528403	0.00556534161911791	0.0411196549358935	0.108206562021734	0.174186872673941	0.23370178109071
ENSG00000213246	0.3	SUPT4H1	"SPT4 homolog, DSIF elongation factor subunit [Source:HGNC Symbol;Acc:HGNC:11467]"	n/a	0.609732539291614	0.745436778499887	7.09727577458379e-14	4.31741561531272e-08	0.00312792787456332	0.0913974529360983	0.150133573499561	0.203961250766944
ENSG00000213281	0.3	NRAS	"NRAS proto-oncogene, GTPase [Source:HGNC Symbol;Acc:HGNC:7989]"	validated	0.619687591398244	0.686308419501278	1.91904651699288e-13	6.99643084480601e-07	0.0343516715772181	0.132019764787347	0.19472300772869	0.222721111606028
ENSG00000213337	0.3	ANKRD39	ankyrin repeat domain 39 [Source:HGNC Symbol;Acc:HGNC:28640]	n/a	0.604527903309803	0.765839291195682	2.6825925879707e-10	1.11254256563495e-05	0.0342322576054708	0.134726543242164	0.192450090708309	0.226259390218212
ENSG00000213390	0.3	ARHGAP19	Rho GTPase activating protein 19 [Source:HGNC Symbol;Acc:HGNC:23724]	n/a	-0.750194173552782	0.788819223650881	0	1.13268303398246e-05	0.0201170908783032	0.0731855757364847	0.15115209659041	0.218169014087078
ENSG00000213411	0.3	RBM22P2	RNA binding motif protein 22 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39695]	n/a	-0.882986276697665	1.8054467267503	1.18216508181034e-05	0.00043167207438817	0.0150089200817653	0.0562735069072071	0.121339312773565	0.192065776800002
ENSG00000213523	0.3	SRA1	steroid receptor RNA activator 1 [Source:HGNC Symbol;Acc:HGNC:11281]	n/a	0.629730479196759	0.703100767798675	8.20656438979583e-17	6.32209410364605e-09	0.00604062193344784	0.105489627686625	0.163290459050997	0.206535126131253
ENSG00000213538	0.3	KRT8P41	keratin 8 pseudogene 41 [Source:HGNC Symbol;Acc:HGNC:39875]	n/a	1.19737959313662	2.80630453102239	0.0087371269318303	0.0152651333452159	0.0484223501364257	0.117249657361448	0.188262558764567	0.23005801794992
ENSG00000213563	0.3	C8orf82	chromosome 8 open reading frame 82 [Source:HGNC Symbol;Acc:HGNC:33826]	n/a	0.610556588182855	1.02900029000186	9.86969263898655e-09	4.02372194453491e-05	0.0375211567807173	0.134954319711134	0.197587818405049	0.227901655101657
ENSG00000213593	0.3	TMX2	thioredoxin related transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:30739]	n/a	0.586719737081046	0.678948531865006	3.02224613615857e-13	2.18770126847995e-07	0.0104162708331641	0.111929467739302	0.167596748824101	0.209010773561935
ENSG00000213638	0.3	ADAT3	adenosine deaminase tRNA specific 3 [Source:HGNC Symbol;Acc:HGNC:25151]	n/a	0.801230803391617	1.73801084100046	3.31255778559644e-05	0.000844888799564703	0.0357571366104136	0.123778445345186	0.19196147652075	0.23170674189487
ENSG00000213694	0.3	S1PR3	sphingosine-1-phosphate receptor 3 [Source:HGNC Symbol;Acc:HGNC:3167]	n/a	0.709371890371584	1.36997035341758	1.22011113823266e-06	0.000186907426188567	0.0289652513902829	0.127623940044692	0.185786802659417	0.223519606592008
ENSG00000213700	0.3	RPL17P50	ribosomal protein L17 pseudogene 50 [Source:HGNC Symbol;Acc:HGNC:45098]	n/a	0.701969153854117	1.24289995517822	7.21184866024413e-08	3.36809362553945e-05	0.0111743607315993	0.0957774158133279	0.160658658598843	0.206784703597084
ENSG00000213719	0.3	CLIC1	chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]	n/a	0.792517586915936	0.791592658290812	2.8213328750897e-20	3.22621561031844e-12	3.66360970434141e-05	0.066342175165412	0.12764467724643	0.166196021765155
ENSG00000213790	0.3	OLA1P1	OLA1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45274]	n/a	0.78514480531447	0.925136234103501	5.79502034673081e-15	1.24843568634043e-09	0.000175209891537292	0.05721726323603	0.122817697985507	0.168858136884569
ENSG00000213809	0.3	KLRK1	killer cell lectin like receptor K1 [Source:HGNC Symbol;Acc:HGNC:18788]	n/a	-0.825591681948682	2.20847701426094	0.000832352485376888	0.00567420073805032	0.0423958298221554	0.0976623258180158	0.168744974948094	0.231417104289923
ENSG00000213881	0.3	NPM1P6	nucleophosmin 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:7926]	n/a	0.644471842478515	1.16636939000237	3.23907249920455e-07	0.000263897883575629	0.0405854251181355	0.13445304515676	0.193755210859756	0.217911451566564
ENSG00000213886	0.3	UBD	ubiquitin D [Source:HGNC Symbol;Acc:HGNC:18795]	n/a	0.905634861784662	2.72528785526348	0.000814974310174274	0.00294943687749456	0.0268119096799876	0.113114529309179	0.166957645196057	0.214393427685989
ENSG00000213928	0.3	IRF9	interferon regulatory factor 9 [Source:HGNC Symbol;Acc:HGNC:6131]	n/a	0.850544677667413	1.23214378515065	1.22791448909719e-09	1.73653533951305e-06	0.00257057475038159	0.0817401366509477	0.14072327164074	0.189718284674214
ENSG00000213930	0.3	GALT	galactose-1-phosphate uridylyltransferase [Source:HGNC Symbol;Acc:HGNC:4135]	n/a	-0.779932659517598	0.768496722396364	4.7339249871745e-15	3.71410657649109e-05	0.0235122331524894	0.076507507344163	0.159635460870388	0.223855142474936
ENSG00000213938	0.3	SEPHS1P6	selenophosphate synthetase 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:42168]	n/a	-0.789393362616856	2.12933065377308	0.000156665994163533	0.000970285139954695	0.0202245347297768	0.0603224835632196	0.133054420120591	0.196893847346574
ENSG00000213963	0.3		novel transcript	n/a	-0.79444729541083	1.11640654194612	2.10506118629637e-12	9.49221739128207e-06	0.0160474611226951	0.054565398902362	0.130697492319279	0.193556208612356
ENSG00000213965	0.3	NUDT19	nudix hydrolase 19 [Source:HGNC Symbol;Acc:HGNC:32036]	n/a	0.770998835056563	0.830276284424669	2.09383840566532e-14	1.73603407242474e-09	0.0001440890281242	0.0666745846800995	0.12813983498216	0.168675356976156
ENSG00000213983	0.3	AP1G2	adaptor related protein complex 1 subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:556]	n/a	0.745130553361222	1.1162076575147	1.68203698140376e-13	7.09637638680729e-09	0.00019787098145492	0.0608551781207224	0.123084651035302	0.163167196893388
ENSG00000213996	0.3	TM6SF2	transmembrane 6 superfamily member 2 [Source:HGNC Symbol;Acc:HGNC:11861]	n/a	0.840403126356886	1.50105331887657	2.89281840683182e-07	2.04711418175778e-05	0.00376889356878905	0.0788769057310585	0.137793762732416	0.183424974516472
ENSG00000214021	0.3	TTLL3	tubulin tyrosine ligase like 3 [Source:HGNC Symbol;Acc:HGNC:24483]	n/a	-0.749935864050458	0.909551732027969	2.11834802919434e-13	0.000105026180974164	0.0272596525259937	0.0816249023672447	0.167203718635166	0.226245190671413
ENSG00000214022	0.3	REPIN1	replication initiator 1 [Source:HGNC Symbol;Acc:HGNC:17922]	n/a	0.676051359549901	0.67490089495422	9.47129929164801e-15	1.01838971301064e-07	0.0168205411852248	0.123525378319015	0.180396374101036	0.214187626587314
ENSG00000214026	0.3	MRPL23	mitochondrial ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10322]	n/a	0.715754949886012	0.983506691205333	5.98800022014068e-11	2.01350337372264e-06	0.0115906070403017	0.109975861914406	0.167032431362341	0.209859471558588
ENSG00000214063	0.3	TSPAN4	tetraspanin 4 [Source:HGNC Symbol;Acc:HGNC:11859]	n/a	-0.65548430137457	1.18170326291976	3.36311580892536e-09	0.00112752421773315	0.0397876958675491	0.113696277117445	0.203351677518947	0.247866321944012
ENSG00000214078	0.3	CPNE1	copine 1 [Source:HGNC Symbol;Acc:HGNC:2314]	n/a	0.58606893699813	0.809848914949034	1.67351227362598e-11	1.45423419331582e-06	0.014554456459076	0.114883852787563	0.173753987346984	0.211480885822946
ENSG00000214145	0.3	LINC00887	long intergenic non-protein coding RNA 887 [Source:HGNC Symbol;Acc:HGNC:48574]	n/a	0.903328623283493	2.03644635279056	0.000457358427988715	0.00161376583019913	0.0205464153529424	0.0964171837576916	0.148059780873355	0.186188163939363
ENSG00000214182	0.3	PTMAP5	prothymosin alpha pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:9628]	n/a	0.786703625764899	1.2070159413656	7.02988649093125e-09	6.86798559352026e-06	0.00697076146328533	0.100104040510042	0.160245131535883	0.200328195399535
ENSG00000214212	0.3	C19orf38	chromosome 19 open reading frame 38 [Source:HGNC Symbol;Acc:HGNC:34073]	n/a	0.844022657478972	1.33591389843798	1.63427219500127e-09	1.46511679774216e-06	0.00182796704816557	0.0690620611450736	0.136662845890582	0.18183409854441
ENSG00000214223	0.3	HNRNPA1P10	heterogeneous nuclear ribonucleoprotein A1 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39128]	n/a	0.661939020310024	1.08740514591775	4.22616794832819e-09	1.02713849222528e-05	0.0100702986841227	0.102333534863705	0.163166414109558	0.207522518505095
ENSG00000214274	0.3	ANG	angiogenin [Source:HGNC Symbol;Acc:HGNC:483]	n/a	-0.742997508045496	1.33774591866186	1.27175192467441e-07	0.00151464633024904	0.043630985423321	0.118392976524312	0.20637308092732	0.252650354357232
ENSG00000214376	0.3	VSTM5	V-set and transmembrane domain containing 5 [Source:HGNC Symbol;Acc:HGNC:34443]	n/a	-1.06702927245509	1.83749986428901	8.33423360687755e-05	0.00283623369552498	0.0375380331737697	0.104519575606129	0.186249780512998	0.241507968550879
ENSG00000214391	0.3	TUBAP2	tubulin alpha pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:14531]	n/a	0.726937558639454	1.44287199397644	3.23000531834774e-06	0.000524940973371232	0.0425824611548192	0.126738589603569	0.172462497409316	0.219330620176404
ENSG00000214425	0.3	LRRC37A4P	"leucine rich repeat containing 37 member A4, pseudogene [Source:HGNC Symbol;Acc:HGNC:25479]"	n/a	-1.06301294849675	2.04685105670357	4.22434500299587e-05	0.00135483950316269	0.0288594310002804	0.0847596511904641	0.163669740761885	0.225652665204844
ENSG00000214491	0.3	SEC14L6	SEC14 like lipid binding 6 [Source:HGNC Symbol;Acc:HGNC:40047]	n/a	-1.08518507503454	1.77033766105487	9.97916453834298e-05	0.00271174485090795	0.0317236899695599	0.0724448564751827	0.153710512346654	0.216487804384032
ENSG00000214650	0.3		novel transcript	n/a	-0.98168593743428	2.10477615893254	0.00132119621499315	0.00542524271992993	0.0320029756383705	0.0978517707934809	0.172720759590884	0.234320014809499
ENSG00000214654	0.3	B3GALT9	"beta-1,3-galactosyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:53652]"	n/a	0.576990752685901	1.0223034470671	9.27474537138138e-10	8.99202017558497e-06	0.0187384481414036	0.115512848406118	0.173069699220025	0.212844337680919
ENSG00000214820	0.3	MPRIPP1	myosin phosphatase Rho interacting protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44594]	n/a	-0.657369746272122	1.32333562157916	9.12100152947246e-06	0.00241393388396575	0.0342150926528706	0.102213071551773	0.191589762017013	0.243494160840057
ENSG00000214826	0.3	DDX12P	"DEAD/H-box helicase 12, pseudogene [Source:HGNC Symbol;Acc:HGNC:2737]"	n/a	0.659819701046006	1.33445662911724	4.3411384957398e-07	9.66629337747957e-05	0.0221071087613837	0.121703967072075	0.179548620875921	0.218652747496115
ENSG00000214973	0.3	CHCHD3P3	coiled-coil-helix-coiled-coil-helix domain containing 3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:44699]	n/a	0.684693227145299	1.40949588144202	8.0695655973098e-05	0.00156048210462244	0.037257025673576	0.13242533778885	0.188486884994308	0.234523456977461
ENSG00000214975	0.3	PPIAP29	peptidylprolyl isomerase A pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:43021]	n/a	0.932386481847802	1.91750816626596	3.47105391107948e-05	0.000387749448534657	0.0118797985942836	0.09938628210445	0.156452006816305	0.205964626842903
ENSG00000215154	0.3		potassium channel tetramerisation domain containing 5 (KCTD5) pseudogene	n/a	0.741894401148098	0.892430030676925	7.33701007766116e-16	9.21512563900994e-11	3.02708775844672e-05	0.0541167502208356	0.126287926318347	0.163991348654436
ENSG00000215199	0.3	YWHAZP6	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:30849]	n/a	0.935622556239394	1.73642798642973	1.89185350589156e-06	4.96837342523433e-05	0.00471034177403731	0.067696588329021	0.117197523189172	0.162430127795174
ENSG00000215244	0.3	LINC02649	long intergenic non-protein coding RNA 2649 [Source:HGNC Symbol;Acc:HGNC:54134]	n/a	-0.80386904664933	1.48421388173185	2.65273947002614e-06	0.000384200316967121	0.0200781645667446	0.0807175284897139	0.154997597784282	0.204828766446268
ENSG00000215302	0.3	WHAMMP4	WHAMM pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:55700]	n/a	-1.09223161564163	1.51784986158143	8.04101910621549e-06	0.000116829606942315	0.0128893789272896	0.0559599736259533	0.0968033926245547	0.168073295709032
ENSG00000215305	0.3	VPS16	VPS16 core subunit of CORVET and HOPS complexes [Source:HGNC Symbol;Acc:HGNC:14584]	n/a	0.574485420928975	0.699607968299204	5.4826836130783e-15	1.74058846149811e-07	0.0262147413035093	0.129375005460051	0.187786358559992	0.218250553316958
ENSG00000215388	0.3	ACTG1P3	actin gamma 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:148]	n/a	0.731074077666751	1.2719327096035	1.41797131300056e-05	0.000217605973465785	0.0106428705831795	0.0916652609153803	0.149666692277196	0.19244010929823
ENSG00000215417	0.3	MIR17HG	miR-17-92a-1 cluster host gene [Source:HGNC Symbol;Acc:HGNC:23564]	n/a	-0.978316965955084	1.70312616253901	2.84851662832194e-07	0.000181079975352656	0.0132960690664276	0.0564742649854366	0.114868536514265	0.181631619755235
ENSG00000216775	0.3		heterogeneous nuclear ribonucleoprotein A/B (HNRNPAB) pseudogene	n/a	0.640779714657432	1.20910645376505	9.60130216881036e-09	1.34614505993648e-05	0.0108414306819817	0.103199179918298	0.161832385606575	0.208456910071412
ENSG00000217027	0.3	TPT1P4	TPT1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:49298]	n/a	-0.751643122117759	1.41895834966288	1.72539811188906e-07	0.000687940460979053	0.0246732582512495	0.0887792879972835	0.170731833007376	0.225282259179185
ENSG00000217555	0.3	CKLF	chemokine like factor [Source:HGNC Symbol;Acc:HGNC:13253]	n/a	0.788721389306245	0.744830800130849	4.54052485859752e-21	4.28543484975004e-13	1.328359114584e-05	0.062850875362311	0.12390304330402	0.164778498361231
ENSG00000217930	0.3	PAM16	presequence translocase associated motor 16 [Source:HGNC Symbol;Acc:HGNC:29679]	n/a	0.618815228221438	0.806165392240844	3.73954948834888e-12	1.18998684623268e-06	0.0188508469956795	0.121127098798723	0.180444521173307	0.214954913532273
ENSG00000218891	0.3	ZNF579	zinc finger protein 579 [Source:HGNC Symbol;Acc:HGNC:26646]	n/a	0.734986099842695	0.955409682307986	4.12967921208769e-11	7.77759375400803e-07	0.00503425184103834	0.0952942938281007	0.152129071891167	0.204783203665276
ENSG00000219102	0.3	HNRNPA3P12	heterogeneous nuclear ribonucleoprotein A3 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:48758]	n/a	0.833262006398918	1.4726229438568	4.90797021039574e-06	3.6713537657762e-05	0.00256673325197542	0.0633940280581949	0.132486948672506	0.173460317614437
ENSG00000221829	0.3	FANCG	FA complementation group G [Source:HGNC Symbol;Acc:HGNC:3588]	n/a	0.761457409184215	0.801973453729744	7.31755805135356e-19	7.06583647195359e-12	2.440561095709e-05	0.0594957579990395	0.12199795815988	0.158685874418224
ENSG00000221838	0.3	AP4M1	adaptor related protein complex 4 subunit mu 1 [Source:HGNC Symbol;Acc:HGNC:574]	n/a	0.78560375991096	0.635545323198034	7.28627815425038e-24	5.31219696198613e-15	2.33880456437581e-06	0.0565307904819903	0.12243591329088	0.156083593563027
ENSG00000221869	0.3	CEBPD	CCAAT enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]	n/a	-0.870603552599258	1.54657146054453	1.27660706292068e-08	0.000130173673868664	0.0199351401973085	0.0639079851361773	0.142680744933418	0.206837557569872
ENSG00000222019	0.3	URAHP	"urate (hydroxyiso-) hydrolase, pseudogene [Source:HGNC Symbol;Acc:HGNC:43695]"	n/a	-0.725216669697945	1.11265208166443	4.36218711086482e-10	0.000103123888838526	0.0249112109320371	0.0881559055163382	0.174462737420669	0.232764204534816
ENSG00000222020	0.3	HDAC4-AS1	HDAC4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54064]	n/a	-0.854986434576803	1.81116187489449	9.3807821617983e-06	0.000758658570772284	0.0155733059327144	0.0762502016956275	0.149327282893678	0.215547041214186
ENSG00000222365	0.3	SNORD12B	"small nucleolar RNA, C/D box 12B [Source:HGNC Symbol;Acc:HGNC:33573]"	n/a	0.74958441406789	2.12501275591723	0.000648669100163745	0.0024627084009979	0.0216804171400584	0.0949057238059995	0.147969783060163	0.192976062746963
ENSG00000223343	0.3		novel transcript	n/a	0.899871812451384	1.87336387357958	0.00065616074200599	0.00156727659501738	0.0127541000574805	0.0935601260195881	0.148873702679962	0.203222788585714
ENSG00000223393	0.3		novel transcript	n/a	0.759672336817466	1.42664799802173	1.77835134191874e-05	0.000349925618554225	0.0123205295766371	0.103293194470938	0.166693314933238	0.208884032174057
ENSG00000223478	0.3	ZDHHC12-DT	ZDHHC12 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55873]	n/a	0.704097019256281	1.07924509021291	1.11770243804769e-10	1.40174936771535e-06	0.00393421028895505	0.085417278786092	0.14396041996641	0.197160129899103
ENSG00000223501	0.3	VPS52	VPS52 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:10518]	n/a	0.588344057036799	0.540782811706159	1.15020747579132e-20	2.49217099256254e-10	0.0088885547651155	0.114593489708595	0.170581288462613	0.208508540540206
ENSG00000223552	0.3	CCR5AS	CCR5 antisense RNA [Source:HGNC Symbol;Acc:HGNC:54398]	n/a	0.878688592162616	1.50259155401165	0.000218707503873977	0.0012022914631892	0.0219961727806079	0.101074807504811	0.169347570120362	0.209974170823651
ENSG00000223652	0.3	PRDM6-AS1	PRDM6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55869]	n/a	0.809503539540081	1.77115016202615	0.000529895431026784	0.00302371658255789	0.0444520654571852	0.136596849858866	0.198669316030227	0.236430635489324
ENSG00000223697	0.3		"novel transcript, antisense to PHF20L1"	n/a	0.630244671357113	1.33658454833963	2.10521733671184e-06	0.000382670981703239	0.0309205767987381	0.129986316367128	0.181579653384191	0.226400128354955
ENSG00000223723	0.3	TFDP1P2	TFDP1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:54930]	n/a	-1.28072100767115	2.49690462741204	0.000189770937548604	0.000806777302603225	0.00882218870093333	0.0523585979570566	0.0873417496978871	0.141248435762889
ENSG00000223745	0.3	CCDC18-AS1	CCDC18 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:52262]	n/a	-0.770824116654428	1.06096492323376	6.53682946968291e-12	0.000220172832823459	0.027307601686978	0.0819458547912297	0.164457495883989	0.228972875164168
ENSG00000223804	0.3		Poly [ADP-ribose] polymerase 8 (PARP8) pseudogene	n/a	-0.663037048744613	1.56772407623181	6.59915152025442e-06	0.00289671501498319	0.0499792304288048	0.133876577079956	0.215777321022424	0.261388391841704
ENSG00000223947	0.3		novel transcript	n/a	-0.968990107948098	2.35221013336091	0.00127231861121372	0.00566878721242044	0.0391576201641587	0.0968547613459664	0.165041062633391	0.218837358205251
ENSG00000224003	0.3	YES1P1	YES1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12842]	n/a	-0.812040241350703	1.70540578950139	0.000144294117777563	0.00342898516768946	0.0494091404932317	0.105120629359011	0.190317200375027	0.251740856012834
ENSG00000224032	0.3	EPB41L4A-AS1	EPB41L4A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:30749]	n/a	-0.802506502922014	0.910934602217269	0	1.1116102791489e-06	0.0136158396189176	0.0529203388805298	0.125298027297437	0.193594157707248
ENSG00000224051	0.3	CPTP	ceramide-1-phosphate transfer protein [Source:HGNC Symbol;Acc:HGNC:28116]	n/a	0.700339563738154	1.02847667497432	1.07983265642744e-08	2.78081693958051e-05	0.0239970573185222	0.122450143722178	0.182280820367332	0.218097724366539
ENSG00000224086	0.3	PPM1F-AS1	PPM1F antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40888]	n/a	-0.588880390062714	0.988244293713132	2.49494620639456e-09	0.00155838556248443	0.0495023098640869	0.142725055777649	0.228121520213796	0.262014569774364
ENSG00000224513	0.3		novel transcript	n/a	-0.939853105010416	2.57662470846563	0.00087655088192374	0.00320263080975085	0.0271725180469369	0.0721914563873288	0.130914098595118	0.196475710749331
ENSG00000224531	0.3	SMIM13	small integral membrane protein 13 [Source:HGNC Symbol;Acc:HGNC:27356]	n/a	0.59252665362157	0.750519896071599	4.49947037955776e-13	9.14161965630513e-07	0.0274318015653896	0.129565980341738	0.18878027343445	0.217737647536683
ENSG00000224557	0.3	HLA-DPB2	"major histocompatibility complex, class II, DP beta 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:4941]"	n/a	0.934507647853371	2.99117043175522	0.000248366561950346	0.000892953570208062	0.00855650732334802	0.0621426876069702	0.139306706996777	0.177998218288631
